Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Tipo Agregado;Valor m2
Apartamento;Recreio dos Bandeirantes;2;1;1;68;2000.0;593.0;75.0;Apartamento;29.41176470588235
Apartamento;Todos os Santos;2;0;0;70;1200.0;300.0;0.0;Apartamento;17.142857142857142
Apartamento;Campo Grande;2;1;0;50;750.0;230.0;0.0;Apartamento;15.0
Casa de Vila;Madureira;2;1;0;78;1000.0;0.0;0.0;Casa;12.820512820512821
Apartamento;Botafogo;2;1;1;70;2800.0;705.0;1168.0;Apartamento;40.0
Apartamento;Cosme Velho;2;1;1;86;2600.0;715.0;0.0;Apartamento;30.232558139534884
Apartamento;Tijuca;2;0;0;52;1400.0;740.0;202.0;Apartamento;26.923076923076923
Apartamento;Barra da Tijuca;2;1;1;88;2300.0;950.0;256.0;Apartamento;26.136363636363637
Quitinete;Flamengo;1;0;0;21;900.0;455.0;29.0;Apartamento;42.857142857142854
Apartamento;Urca;2;0;1;95;3900.0;300.0;95.0;Apartamento;41.05263157894737
Apartamento;Lagoa;4;2;1;181;5800.0;3091.0;783.0;Apartamento;32.04419889502763
Apartamento;Campo Grande;2;0;0;75;1000.0;270.0;0.0;Apartamento;13.333333333333334
Apartamento;Leme;1;0;1;60;2300.0;600.0;51.0;Apartamento;38.333333333333336
Apartamento;Lagoa;2;1;1;81;4350.0;689.0;237.0;Apartamento;53.7037037037037
Apartamento;Lagoa;3;3;3;400;30000.0;5900.0;2900.0;Apartamento;75.0
Apartamento;Copacabana;4;1;1;236;15000.0;2300.0;0.0;Apartamento;63.559322033898304
Apartamento;Vila Valqueire;2;0;0;70;850.0;100.0;42.0;Apartamento;12.142857142857142
Apartamento;Copacabana;1;0;0;50;1800.0;600.0;30.0;Apartamento;36.0
Apartamento;Centro;2;0;0;90;2100.0;570.0;40.0;Apartamento;23.333333333333332
Apartamento;Ipanema;4;2;2;220;15900.0;4168.0;0.0;Apartamento;72.27272727272727
Apartamento;Tijuca;3;2;1;84;2350.0;950.0;890.0;Apartamento;27.976190476190474
Apartamento;Barra da Tijuca;3;4;3;170;5500.0;1317.0;590.0;Apartamento;32.35294117647059
Apartamento;São Conrado;3;3;2;340;12000.0;1800.0;300.0;Apartamento;35.294117647058826
Apartamento;Recreio dos Bandeirantes;2;2;2;92;3000.0;1300.0;127.0;Apartamento;32.608695652173914
Quitinete;Flamengo;1;0;0;42;1550.0;300.0;0.0;Apartamento;36.904761904761905
Apartamento;Praça Seca;1;0;0;60;750.0;30.0;0.0;Apartamento;12.5
Apartamento;Leblon;1;1;0;82;1900.0;1700.0;348.0;Apartamento;23.170731707317074
Apartamento;Grajaú;2;0;0;60;1300.0;600.0;0.0;Apartamento;21.666666666666668
Apartamento;Recreio dos Bandeirantes;4;2;1;160;1900.0;1038.0;158.0;Apartamento;11.875
Apartamento;Barra da Tijuca;2;1;0;70;1150.0;650.0;86.0;Apartamento;16.428571428571427
Apartamento;Copacabana;2;0;1;90;3400.0;1400.0;122.0;Apartamento;37.77777777777778
Apartamento;Leblon;4;2;2;250;16000.0;4500.0;620.0;Apartamento;64.0
Casa;Recreio dos Bandeirantes;3;4;3;360;12000.0;0.0;6072.0;Casa;33.333333333333336
Apartamento;São Conrado;4;2;3;320;12000.0;3811.0;438.0;Apartamento;37.5
Apartamento;Vila da Penha;2;0;0;60;1310.0;180.0;35.0;Apartamento;21.833333333333332
Apartamento;Centro;2;0;0;76;1500.0;699.0;231.0;Apartamento;19.736842105263158
Apartamento;Ipanema;3;1;1;140;6500.0;1800.0;506.0;Apartamento;46.42857142857143
Apartamento;Leblon;2;0;0;60;3500.0;480.0;151125.0;Apartamento;58.333333333333336
Apartamento;Barra da Tijuca;1;1;0;69;1300.0;1470.0;0.0;Apartamento;18.840579710144926
Apartamento;Botafogo;1;1;0;63;2000.0;880.0;100.0;Apartamento;31.746031746031747
Casa de Condomínio;Barra da Tijuca;6;4;4;1000;15000.0;2600.0;0.0;Casa;15.0
Apartamento;Freguesia (Jacarepaguá);5;3;2;261;2500.0;2045.0;444.0;Apartamento;9.578544061302683
Apartamento;Barra da Tijuca;2;2;1;72;1450.0;975.0;167.0;Apartamento;20.13888888888889
Casa de Condomínio;São Conrado;3;4;3;523;15000.0;3968.0;1013.0;Casa;28.680688336520078
Apartamento;Leme;3;1;0;90;3600.0;900.0;350.0;Apartamento;40.0
Casa;Recreio dos Bandeirantes;4;5;3;360;15000.0;0.0;5624.0;Casa;41.666666666666664
Apartamento;Leblon;3;1;2;200;23000.0;3600.0;1500.0;Apartamento;115.0
Apartamento;Ipanema;2;1;1;75;4800.0;865.0;118.0;Apartamento;64.0
Casa de Vila;Bonsucesso;1;0;0;30;800.0;0.0;0.0;Casa;26.666666666666668
Apartamento;Copacabana;3;1;0;200;9500.0;1600.0;500.0;Apartamento;47.5
Apartamento;Tijuca;1;0;0;40;1100.0;500.0;20.0;Apartamento;27.5
Apartamento;Tijuca;2;1;0;90;1300.0;769.0;0.0;Apartamento;14.444444444444445
Apartamento;Barra da Tijuca;4;3;2;225;7000.0;3200.0;8000.0;Apartamento;31.11111111111111
Apartamento;Vila Isabel;2;1;1;50;900.0;870.0;47.0;Apartamento;18.0
Apartamento;Barra da Tijuca;4;3;4;206;10000.0;2850.0;3584.0;Apartamento;48.54368932038835
Apartamento;Barra da Tijuca;4;3;3;160;6700.0;2300.0;434.0;Apartamento;41.875
Apartamento;Copacabana;3;0;1;130;4000.0;1400.0;190.0;Apartamento;30.76923076923077
Casa de Condomínio;Itanhangá;4;0;2;400;10000.0;1400.0;1500.0;Casa;25.0
Apartamento;Ipanema;3;1;1;180;7500.0;2930.0;0.0;Apartamento;41.666666666666664
Apartamento;Quintino Bocaiúva;1;1;0;39;600.0;354.0;0.0;Apartamento;15.384615384615385
Apartamento;Quintino Bocaiúva;2;0;0;60;1000.0;70.0;0.0;Apartamento;16.666666666666668
Apartamento;Barra da Tijuca;2;1;1;90;2400.0;1155.0;0.0;Apartamento;26.666666666666668
Apartamento;Ipanema;3;1;1;250;20000.0;1000.0;895.0;Apartamento;80.0
Apartamento;Recreio dos Bandeirantes;2;2;1;70;2000.0;1100.0;3200.0;Apartamento;28.571428571428573
Apartamento;Méier;2;1;0;60;1000.0;580.0;150.0;Apartamento;16.666666666666668
Apartamento;Irajá;2;0;0;50;750.0;213.0;0.0;Apartamento;15.0
Quitinete;Botafogo;0;0;0;23;900.0;390.0;30.0;Apartamento;39.130434782608695
Apartamento;Lapa;0;0;0;30;900.0;280.0;22.0;Apartamento;30.0
Apartamento;Copacabana;3;0;0;130;2800.0;1250.0;315.0;Apartamento;21.53846153846154
Apartamento;Flamengo;2;1;0;130;4600.0;640.0;0.0;Apartamento;35.38461538461539
Casa;Jardim Botânico;4;3;0;531;18000.0;0.0;702.0;Casa;33.898305084745765
Casa de Condomínio;Barra da Tijuca;6;4;4;622;10000.0;0.0;0.0;Casa;16.077170418006432
Apartamento;Copacabana;1;1;0;45;2300.0;1100.0;0.0;Apartamento;51.111111111111114
Apartamento;Copacabana;3;0;0;100;3200.0;860.0;0.0;Apartamento;32.0
Apartamento;Leblon;2;0;1;70;5500.0;830.0;141.0;Apartamento;78.57142857142857
Apartamento;Flamengo;3;0;0;121;2200.0;1249.0;0.0;Apartamento;18.181818181818183
Casa de Condomínio;Taquara;3;3;1;280;5000.0;865.0;1100.0;Casa;17.857142857142858
Apartamento;Barra da Tijuca;2;1;1;100;1800.0;528.0;191.0;Apartamento;18.0
Apartamento;Laranjeiras;3;0;0;83;2300.0;886.0;131.0;Apartamento;27.710843373493976
Casa;Glória;4;3;2;851;22000.0;0.0;980.0;Casa;25.851938895417156
Casa;Vargem Pequena;3;1;3;138;2350.0;350.0;130.0;Casa;17.028985507246375
Apartamento;Barra da Tijuca;3;4;2;270;8000.0;1450.0;550.0;Apartamento;29.62962962962963
Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1309.0;0.0;Apartamento;31.11111111111111
Apartamento;Curicica;3;1;1;82;1600.0;610.0;850.0;Apartamento;19.51219512195122
Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;624.0;Apartamento;38.46153846153846
Apartamento;Barra da Tijuca;2;2;2;69;2000.0;1275.0;1203.0;Apartamento;28.985507246376812
Apartamento;Laranjeiras;2;1;0;75;1900.0;820.0;112.0;Apartamento;25.333333333333332
Apartamento;Ipanema;4;5;4;390;30000.0;6607.0;0.0;Apartamento;76.92307692307692
Casa;Campo Grande;1;0;0;50;500.0;0.0;0.0;Casa;10.0
Apartamento;Leblon;4;2;1;184;10000.0;2100.0;700.0;Apartamento;54.34782608695652
Apartamento;Leblon;3;1;0;90;4690.0;926.0;254.0;Apartamento;52.111111111111114
Apartamento;Lins de Vasconcelos;1;1;0;62;900.0;500.0;0.0;Apartamento;14.516129032258064
Casa de Condomínio;Maracanã;2;0;0;50;2200.0;70.0;20.0;Casa;44.0
Apartamento;Campo Grande;2;1;0;60;700.0;360.0;0.0;Apartamento;11.666666666666666
Apartamento;Flamengo;1;1;0;35;1000.0;490.0;0.0;Apartamento;28.571428571428573
Apartamento;Copacabana;1;0;0;45;2000.0;610.0;0.0;Apartamento;44.44444444444444
Apartamento;Vila Valqueire;3;1;1;107;1700.0;300.0;853.0;Apartamento;15.88785046728972
Apartamento;Catete;2;0;0;69;1900.0;578.0;138.0;Apartamento;27.536231884057973
Apartamento;Lagoa;2;1;1;80;3000.0;2600.0;0.0;Apartamento;37.5
Apartamento;Jardim Botânico;3;1;2;170;6000.0;860.0;400.0;Apartamento;35.294117647058826
Apartamento;Leblon;3;0;1;155;7500.0;1550.0;530.0;Apartamento;48.38709677419355
Apartamento;Laranjeiras;3;0;1;100;3100.0;920.0;0.0;Apartamento;31.0
Apartamento;Ipanema;5;3;4;800;90000.0;9188.0;60230.0;Apartamento;112.5
Casa de Condomínio;Freguesia (Jacarepaguá);3;2;3;180;3500.0;600.0;0.0;Casa;19.444444444444443
Apartamento;Leme;1;0;0;35;1900.0;500.0;350.0;Apartamento;54.285714285714285
Apartamento;Tijuca;1;1;0;48;1200.0;650.0;21.0;Apartamento;25.0
Apartamento;Ipanema;3;1;1;158;7000.0;1700.0;484.0;Apartamento;44.30379746835443
Quitinete;Copacabana;1;0;0;20;1150.0;450.0;71.0;Apartamento;57.5
Apartamento;Botafogo;2;1;1;67;2400.0;930.0;150.0;Apartamento;35.82089552238806
Apartamento;Ipanema;3;1;1;130;10000.0;1800.0;462.0;Apartamento;76.92307692307692
Quitinete;Jacarepaguá;1;0;0;45;590.0;70.0;0.0;Apartamento;13.11111111111111
Apartamento;Ipanema;2;1;1;200;23000.0;2500.0;800.0;Apartamento;115.0
Apartamento;Leblon;1;1;0;59;2450.0;1707.0;313.0;Apartamento;41.52542372881356
Apartamento;Vista Alegre;2;0;0;85;1100.0;150.0;0.0;Apartamento;12.941176470588236
Apartamento;Cosme Velho;2;1;0;87;2200.0;720.0;170.0;Apartamento;25.28735632183908
Apartamento;Barra da Tijuca;2;1;1;78;2700.0;890.0;2400.0;Apartamento;34.61538461538461
Apartamento;Jacarepaguá;2;1;1;71;1400.0;766.0;63.0;Apartamento;19.718309859154928
Apartamento;Ipanema;2;1;1;100;6000.0;4500.0;443.0;Apartamento;60.0
Apartamento;Catete;2;1;0;84;3500.0;1376.0;214.0;Apartamento;41.666666666666664
Apartamento;Cachambi;2;1;0;60;1200.0;300.0;0.0;Apartamento;20.0
Casa de Condomínio;Barra da Tijuca;5;8;5;900;20000.0;2200.0;1177.0;Casa;22.22222222222222
Apartamento;Copacabana;4;2;3;389;12400.0;4829.0;1153.0;Apartamento;31.876606683804628
Apartamento;Botafogo;2;1;1;84;2500.0;1400.0;200.0;Apartamento;29.761904761904763
Casa de Condomínio;Barra da Tijuca;4;5;4;900;20000.0;1500.0;0.0;Casa;22.22222222222222
Apartamento;Barra da Tijuca;2;1;0;58;1250.0;676.0;0.0;Apartamento;21.551724137931036
Apartamento;Flamengo;1;0;0;36;1000.0;495.0;55.0;Apartamento;27.77777777777778
Apartamento;Recreio dos Bandeirantes;3;2;3;200;3950.0;1000.0;0.0;Apartamento;19.75
Apartamento;Leblon;4;2;1;123;7000.0;1800.0;655.0;Apartamento;56.91056910569106
Apartamento;Recreio dos Bandeirantes;2;1;2;91;2500.0;1650.0;250.0;Apartamento;27.47252747252747
Quitinete;Centro;1;0;0;25;800.0;350.0;10.0;Apartamento;32.0
Apartamento;Ipanema;1;1;0;38;2300.0;630.0;102.0;Apartamento;60.526315789473685
Casa de Vila;Tanque;3;1;1;240;2000.0;40.0;100.0;Casa;8.333333333333334
Apartamento;Recreio dos Bandeirantes;2;2;1;105;2100.0;648.0;156.0;Apartamento;20.0
Apartamento;Barra da Tijuca;3;2;1;140;2400.0;1600.0;4500.0;Apartamento;17.142857142857142
Apartamento;Campo Grande;2;1;0;48;700.0;320.0;0.0;Apartamento;14.583333333333334
Apartamento;Ipanema;4;2;2;250;9000.0;3700.0;1133.0;Apartamento;36.0
Casa de Condomínio;Vargem Grande;3;3;1;180;2200.0;400.0;1.0;Casa;12.222222222222221
Apartamento;Barra da Tijuca;4;3;1;260;9500.0;2800.0;0.0;Apartamento;36.53846153846154
Apartamento;Copacabana;4;0;0;135;4200.0;880.0;0.0;Apartamento;31.11111111111111
Apartamento;Ipanema;3;0;1;50;9500.0;3600.0;0.0;Apartamento;190.0
Quitinete;Lapa;1;0;0;26;850.0;366.0;25.0;Apartamento;32.69230769230769
Apartamento;Recreio dos Bandeirantes;2;1;0;76;2000.0;1070.0;140.0;Apartamento;26.31578947368421
Casa de Vila;Bento Ribeiro;1;1;0;50;900.0;0.0;0.0;Casa;18.0
Apartamento;Oswaldo Cruz;3;0;0;65;1350.0;305.0;0.0;Apartamento;20.76923076923077
Apartamento;Penha;2;1;1;56;1500.0;438.0;0.0;Apartamento;26.785714285714285
Apartamento;Tijuca;3;1;0;115;2400.0;524.0;110.0;Apartamento;20.869565217391305
Apartamento;Vila Isabel;1;0;0;45;1000.0;350.0;20.0;Apartamento;22.22222222222222
Apartamento;Flamengo;3;1;2;155;6500.0;1300.0;576.0;Apartamento;41.935483870967744
Apartamento;Barra da Tijuca;3;2;1;170;4700.0;1500.0;500.0;Apartamento;27.647058823529413
Apartamento;Ipanema;2;1;0;63;4000.0;723.0;172.0;Apartamento;63.492063492063494
Apartamento;Jardim Botânico;2;1;1;75;3900.0;1500.0;0.0;Apartamento;52.0
Apartamento;Campo Grande;1;1;0;55;750.0;517.0;0.0;Apartamento;13.636363636363637
Casa;Bonsucesso;6;2;1;180;4500.0;0.0;0.0;Casa;25.0
Apartamento;Copacabana;3;1;0;90;4500.0;1300.0;395.0;Apartamento;50.0
Casa;Campo Grande;2;1;2;90;1200.0;0.0;0.0;Casa;13.333333333333334
Apartamento;Itanhangá;2;1;0;60;950.0;550.0;0.0;Apartamento;15.833333333333334
Apartamento;Botafogo;3;1;0;105;2500.0;1084.0;207.0;Apartamento;23.80952380952381
Apartamento;Barra da Tijuca;2;1;1;78;3000.0;2922.0;350.0;Apartamento;38.46153846153846
Apartamento;Irajá;2;1;0;44;750.0;110.0;0.0;Apartamento;17.045454545454547
Apartamento;Ipanema;3;1;1;160;6000.0;1700.0;591.0;Apartamento;37.5
Apartamento;Copacabana;1;0;0;150;3000.0;1750.0;215.0;Apartamento;20.0
Apartamento;Recreio dos Bandeirantes;4;2;2;170;5000.0;850.0;350.0;Apartamento;29.41176470588235
Apartamento;Copacabana;4;3;2;430;15000.0;2835.0;1663.0;Apartamento;34.883720930232556
Apartamento;Copacabana;3;1;1;120;3400.0;1900.0;200.0;Apartamento;28.333333333333332
Apartamento;Ipanema;3;1;1;140;6500.0;1750.0;10.0;Apartamento;46.42857142857143
Casa de Condomínio;Recreio dos Bandeirantes;3;3;3;320;7900.0;949.0;2560.0;Casa;24.6875
Casa de Vila;Olaria;2;0;0;51;1000.0;0.0;0.0;Casa;19.607843137254903
Apartamento;Botafogo;2;1;1;80;4300.0;1379.0;187.0;Apartamento;53.75
Apartamento;Tijuca;2;0;0;70;1800.0;939.0;63.0;Apartamento;25.714285714285715
Apartamento;Ipanema;2;2;1;90;10300.0;4300.0;350.0;Apartamento;114.44444444444444
Apartamento;Humaitá;3;1;1;97;3300.0;1500.0;170.0;Apartamento;34.02061855670103
Apartamento;Flamengo;1;0;0;65;2900.0;622.0;130.0;Apartamento;44.61538461538461
Apartamento;Recreio dos Bandeirantes;3;2;1;140;2900.0;570.0;0.0;Apartamento;20.714285714285715
Apartamento;Barra da Tijuca;2;2;1;110;4500.0;1960.0;589.0;Apartamento;40.90909090909091
Apartamento;Freguesia (Jacarepaguá);2;1;0;69;1100.0;800.0;517.0;Apartamento;15.942028985507246
Apartamento;Copacabana;2;0;0;71;2200.0;580.0;0.0;Apartamento;30.985915492957748
Apartamento;Barra da Tijuca;3;1;1;85;2400.0;980.0;256.0;Apartamento;28.235294117647058
Apartamento;Recreio dos Bandeirantes;2;1;1;78;1500.0;770.0;108.0;Apartamento;19.23076923076923
Apartamento;Jacarepaguá;2;1;0;48;800.0;572.0;0.0;Apartamento;16.666666666666668
Apartamento;Botafogo;1;1;0;65;2200.0;880.0;125.0;Apartamento;33.84615384615385
Apartamento;Recreio dos Bandeirantes;3;1;1;74;1550.0;1034.0;80.0;Apartamento;20.945945945945947
Apartamento;Flamengo;2;0;0;68;2500.0;870.0;102.0;Apartamento;36.76470588235294
Apartamento;Ipanema;4;2;1;236;6800.0;2700.0;700.0;Apartamento;28.8135593220339
Apartamento;Flamengo;5;2;1;300;5500.0;2721.0;709.0;Apartamento;18.333333333333332
Apartamento;Taquara;1;1;0;83;1200.0;578.0;0.0;Apartamento;14.457831325301205
Apartamento;Barra da Tijuca;4;2;1;20;4800.0;1500.0;0.0;Apartamento;240.0
Apartamento;Méier;3;1;1;85;1700.0;900.0;1350.0;Apartamento;20.0
Apartamento;Barra da Tijuca;2;2;1;84;3400.0;656.0;307.0;Apartamento;40.476190476190474
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;168;4000.0;1161.0;0.0;Casa;23.80952380952381
Apartamento;Botafogo;2;0;1;85;3000.0;700.0;145.0;Apartamento;35.294117647058826
Apartamento;Botafogo;1;1;1;58;2900.0;1275.0;126.0;Apartamento;50.0
Apartamento;Camorim;3;1;1;65;1350.0;560.0;700.0;Apartamento;20.76923076923077
Apartamento;Ipanema;2;0;0;100;2700.0;1580.0;180.0;Apartamento;27.0
Apartamento;Andaraí;3;1;2;66;800.0;620.0;25.0;Apartamento;12.121212121212121
Apartamento;Anil;3;1;0;65;850.0;430.0;0.0;Apartamento;13.076923076923077
Apartamento;Barra da Tijuca;2;2;0;105;6000.0;2450.0;270.0;Apartamento;57.142857142857146
Apartamento;Copacabana;1;0;0;44;1900.0;460.0;25.0;Apartamento;43.18181818181818
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1690.0;620.0;155.0;Apartamento;18.77777777777778
Apartamento;Copacabana;1;0;0;32;1200.0;430.0;29.0;Apartamento;37.5
Apartamento;Barra da Tijuca;2;1;1;75;3000.0;1200.0;200.0;Apartamento;40.0
Apartamento;Recreio dos Bandeirantes;4;2;3;190;3950.0;1290.0;300.0;Apartamento;20.789473684210527
Casa;Campo Grande;2;0;1;54;1000.0;0.0;0.0;Casa;18.51851851851852
Apartamento;Ipanema;3;1;1;107;6000.0;1260.0;328.0;Apartamento;56.074766355140184
Apartamento;São Cristóvão;2;1;0;50;990.0;375.0;15.0;Apartamento;19.8
Apartamento;Leblon;2;1;1;73;5500.0;1870.0;400.0;Apartamento;75.34246575342466
Casa de Condomínio;Freguesia (Jacarepaguá);3;2;3;180;3500.0;600.0;0.0;Casa;19.444444444444443
Casa de Condomínio;Barra da Tijuca;3;3;1;325;6500.0;1172.0;575.0;Casa;20.0
Apartamento;Leblon;1;0;1;50;2990.0;1725.0;259.0;Apartamento;59.8
Apartamento;Recreio dos Bandeirantes;2;0;2;80;3500.0;1370.0;240.0;Apartamento;43.75
Apartamento;Engenho Novo;2;1;0;92;900.0;660.0;93.0;Apartamento;9.782608695652174
Apartamento;Flamengo;3;1;0;100;3300.0;700.0;147.0;Apartamento;33.0
Apartamento;Ipanema;3;1;1;162;7000.0;1620.0;450.0;Apartamento;43.20987654320987
Apartamento;Copacabana;1;0;0;31;1100.0;397.0;67.0;Apartamento;35.483870967741936
Apartamento;Copacabana;4;0;0;300;26000.0;1580.0;0.0;Apartamento;86.66666666666667
Apartamento;Barra da Tijuca;4;3;2;225;7600.0;2651.0;720.0;Apartamento;33.77777777777778
Apartamento;Jardim Botânico;3;2;1;145;4500.0;1575.0;0.0;Apartamento;31.03448275862069
Apartamento;Barra da Tijuca;3;2;2;210;4200.0;2800.0;0.0;Apartamento;20.0
Apartamento;Botafogo;3;2;1;104;3650.0;1870.0;254.0;Apartamento;35.09615384615385
Apartamento;Barra da Tijuca;4;3;4;340;12000.0;3400.0;700.0;Apartamento;35.294117647058826
Apartamento;Camorim;3;2;1;161;1500.0;900.0;2700.0;Apartamento;9.316770186335404
Apartamento;Barra da Tijuca;4;3;4;392;25000.0;6700.0;25000.0;Apartamento;63.775510204081634
Apartamento;Tijuca;3;0;1;85;1500.0;763.0;137.0;Apartamento;17.647058823529413
Apartamento;Barra da Tijuca;4;3;4;200;8000.0;4300.0;0.0;Apartamento;40.0
Apartamento;Leblon;4;3;2;250;10000.0;3300.0;800.0;Apartamento;40.0
Casa de Vila;Taquara;1;0;0;60;1000.0;0.0;0.0;Casa;16.666666666666668
Quitinete;Copacabana;1;0;0;42;5000.0;500.0;1300.0;Apartamento;119.04761904761905
Apartamento;Taquara;3;1;3;82;1600.0;700.0;95.0;Apartamento;19.51219512195122
Apartamento;Freguesia (Jacarepaguá);2;1;1;57;1500.0;606.0;77.0;Apartamento;26.31578947368421
Apartamento;Copacabana;3;0;0;100;3000.0;650.0;0.0;Apartamento;30.0
Apartamento;Flamengo;1;1;0;44;1799.0;440.0;20.0;Apartamento;40.88636363636363
Apartamento;Recreio dos Bandeirantes;2;1;1;69;2300.0;550.0;1400.0;Apartamento;33.333333333333336
Apartamento;Copacabana;1;0;0;35;1600.0;500.0;0.0;Apartamento;45.714285714285715
Quitinete;Copacabana;1;0;0;39;1300.0;650.0;76.0;Apartamento;33.333333333333336
Casa de Condomínio;Barra da Tijuca;5;6;4;600;11000.0;1680.0;1700.0;Casa;18.333333333333332
Apartamento;Botafogo;3;2;1;105;5000.0;1800.0;2570.0;Apartamento;47.61904761904762
Apartamento;Ipanema;3;1;1;145;8000.0;1550.0;438.0;Apartamento;55.172413793103445
Apartamento;Flamengo;2;0;0;86;2500.0;634.0;143.0;Apartamento;29.069767441860463
Apartamento;Freguesia (Jacarepaguá);2;1;0;75;1190.0;570.0;50.0;Apartamento;15.866666666666667
Apartamento;Barra da Tijuca;3;2;1;200;5500.0;1700.0;230.0;Apartamento;27.5
Quitinete;Glória;1;0;0;29;900.0;335.0;24.0;Apartamento;31.03448275862069
Apartamento;Recreio dos Bandeirantes;2;1;1;85;2000.0;690.0;142.0;Apartamento;23.529411764705884
Apartamento;Copacabana;2;0;0;70;3500.0;500.0;92.0;Apartamento;50.0
Apartamento;Catete;3;1;1;94;3000.0;1227.0;0.0;Apartamento;31.914893617021278
Apartamento;Leblon;1;1;0;54;3990.0;1590.0;110.0;Apartamento;73.88888888888889
Apartamento;Flamengo;4;1;2;269;8500.0;2200.0;540.0;Apartamento;31.598513011152416
Apartamento;Tijuca;2;1;0;99;1800.0;660.0;141.0;Apartamento;18.181818181818183
Apartamento;Barra da Tijuca;4;4;3;500;28000.0;8000.0;2630.0;Apartamento;56.0
Apartamento;Recreio dos Bandeirantes;3;2;1;90;2600.0;540.0;140.0;Apartamento;28.88888888888889
Apartamento;Barra da Tijuca;1;1;0;70;2500.0;1000.0;200.0;Apartamento;35.714285714285715
Apartamento;Copacabana;2;1;1;85;2600.0;819.0;136.0;Apartamento;30.58823529411765
Apartamento;Santa Teresa;3;0;0;96;2600.0;448.0;0.0;Apartamento;27.083333333333332
Apartamento;Centro;1;1;0;38;1200.0;381.0;14.0;Apartamento;31.57894736842105
Apartamento;Flamengo;1;0;0;55;1800.0;500.0;30.0;Apartamento;32.72727272727273
Apartamento;Tijuca;1;1;0;54;1600.0;690.0;0.0;Apartamento;29.62962962962963
Apartamento;Tijuca;2;0;0;70;1700.0;690.0;80.0;Apartamento;24.285714285714285
Apartamento;Tijuca;2;0;0;75;1800.0;574.0;24.0;Apartamento;24.0
Apartamento;Copacabana;4;1;0;295;4999.0;2100.0;530.0;Apartamento;16.945762711864408
Casa de Condomínio;Barra da Tijuca;4;3;4;270;11000.0;700.0;550.0;Casa;40.74074074074074
Apartamento;Recreio dos Bandeirantes;3;3;2;195;2800.0;750.0;450.0;Apartamento;14.35897435897436
Casa de Condomínio;Barra da Tijuca;5;4;2;600;12000.0;800.0;0.0;Casa;20.0
Apartamento;Barra da Tijuca;1;1;1;60;1600.0;1095.0;107.0;Apartamento;26.666666666666668
Apartamento;Lagoa;4;1;1;178;5100.0;1900.0;550.0;Apartamento;28.651685393258425
Apartamento;Copacabana;3;1;1;126;3200.0;1430.0;187.0;Apartamento;25.396825396825395
Apartamento;Tijuca;3;1;0;100;2000.0;800.0;0.0;Apartamento;20.0
Casa;Jacarepaguá;8;20;7;2000;15000.0;0.0;0.0;Casa;7.5
Apartamento;Curicica;2;1;0;44;1100.0;395.0;162.0;Apartamento;25.0
Apartamento;Lagoa;4;2;1;256;15000.0;2300.0;800.0;Apartamento;58.59375
Apartamento;Recreio dos Bandeirantes;3;1;1;100;2900.0;754.0;0.0;Apartamento;29.0
Quitinete;Copacabana;1;0;1;44;1500.0;376.0;25.0;Apartamento;34.09090909090909
Apartamento;Ipanema;2;1;1;90;5300.0;1350.0;350.0;Apartamento;58.888888888888886
Apartamento;Recreio dos Bandeirantes;3;1;2;75;3000.0;804.0;135.0;Apartamento;40.0
Apartamento;Engenho Novo;1;0;0;46;1100.0;500.0;0.0;Apartamento;23.91304347826087
Casa de Condomínio;Barra da Tijuca;4;4;4;400;16000.0;1300.0;590.0;Casa;40.0
